code,date,p2b,cur_tmv,cur_cmv
000088.SZ,20110831,1.8766,850086.0,850022.7756
000089.SZ,20110831,1.3787,843431.3568,325909.4818
000090.SZ,20110831,1.2466,467139.6715,467135.7135
000096.SZ,20110831,1.6504,291456.0,281988.096
000099.SZ,20110831,3.1869,519249.6,519249.6
000100.SZ,20110831,1.8381,1991911.426,1862155.494
000150.SZ,20110831,2.1837,161352.0,161352.0
000151.SZ,20110831,3.0989,272597.58,245486.9936
000153.SZ,20110831,3.0019,218147.7188,193846.9228
000155.SZ,20110831,2.1317,323360.0,323360.0
000157.SZ,20110831,2.568,8245370.834,6713245.291
000158.SZ,20110831,1.8816,447131.542,447131.542
000159.SZ,20110831,3.1894,563895.2526,563895.2526
000301.SZ,20110831,1.7857,447092.7753,447092.7753
000338.SZ,20110831,3.3042,6964261.91,2888826.307
000400.SZ,20110831,4.1976,1025873.664,719154.0034
000401.SZ,20110831,2.6367,2328519.579,2327512.287
000402.SZ,20110831,1.2411,2067495.51,2067061.798
000404.SZ,20110831,4.6409,261612.4617,183339.7827
000407.SZ,20110831,3.3328,412262.3479,409506.6613
000408.SZ,20110831,16.671,279297.7605,279297.7605
000409.SZ,20110831,35.5077,125788.6246,123926.2508
000410.SZ,20110831,4.4098,681838.605,670776.2013
000411.SZ,20110831,6.7983,266365.7307,261466.9497
000413.SZ,20110831,25.5663,538881.0,397926.1712
000415.SZ,20110831,1.9658,1352242.589,415908.4088
000416.SZ,20110831,5.3444,394648.6485,394507.1195
000417.SZ,20110831,5.1837,1135511.395,1045417.184
000418.SZ,20110831,2.5819,845003.6527,292593.5618
000419.SZ,20110831,2.5346,370542.1766,370288.1598
000420.SZ,20110831,2.6765,218632.8142,183975.1498
000421.SZ,20110831,2.5499,205735.1985,205708.9244
000422.SZ,20110831,3.7426,1233910.068,1233260.706
000423.SZ,20110831,10.0859,3021579.501,3020480.514
000425.SZ,20110831,3.3405,4674209.977,1599764.775
000426.SZ,20110831,6.122,671513.3778,368363.1246
